Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
176;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.204/31;;Adjacent Router;No;cr1.mgmt.vctr3
177;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.206/31;271;Adjacent Router;No;cr1.mgmt.vctr3
178;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.206/31;;Adjacent Router;No;cr1.mgmt.vctr3
179;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.208/31;271;Adjacent Router;No;cr1.mgmt.vctr3
180;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.208/31;;Adjacent Router;No;cr1.mgmt.vctr3
181;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.210/31;271;Adjacent Router;No;cr1.mgmt.vctr3
182;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.212/31;271;Adjacent Router;No;cr1.mgmt.vctr3
183;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.214/31;271;Adjacent Router;No;cr1.mgmt.vctr3
184;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.214/31;;Adjacent Router;No;cr1.mgmt.vctr3
185;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.218/31;271;Adjacent Router;No;cr1.mgmt.vctr3
186;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.220/31;271;Adjacent Router;No;cr1.mgmt.vctr3
187;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.222/31;271;Adjacent Router;No;cr1.mgmt.vctr3
188;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.224/31;271;Adjacent Router;No;cr1.mgmt.vctr3
189;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.226/31;271;Adjacent Router;No;cr1.mgmt.vctr3
190;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.226/31;;Adjacent Router;No;cr1.mgmt.vctr3
191;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.228/31;271;Adjacent Router;No;cr1.mgmt.vctr3
192;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.228/31;;Adjacent Router;No;cr1.mgmt.vctr3
193;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.230/31;271;Adjacent Router;No;cr1.mgmt.vctr3
194;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.230/31;;Adjacent Router;No;cr1.mgmt.vctr3
195;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.232/30;271;Adjacent Router;No;cr1.mgmt.vctr3
196;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.232/30;;Adjacent Router;No;cr1.mgmt.vctr3
197;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.240/31;271;Adjacent Router;No;cr1.mgmt.vctr3
198;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.240/31;;Adjacent Router;No;cr1.mgmt.vctr3
199;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.242/31;271;Adjacent Router;No;cr1.mgmt.vctr3
200;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.244/31;271;Adjacent Router;No;cr1.mgmt.vctr3
201;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.244/31;;Adjacent Router;No;cr1.mgmt.vctr3
202;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.246/31;271;Adjacent Router;No;cr1.mgmt.vctr3
203;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.246/31;;Adjacent Router;No;cr1.mgmt.vctr3
204;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.248/31;271;Adjacent Router;No;cr1.mgmt.vctr3
205;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.30.250/31;271;Adjacent Router;No;cr1.mgmt.vctr3
206;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.32.0/19;16462;xe-1/0/6.2920;No;cr1.mgmt.vctr3
207;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
208;TRANSIT-VCTR3.inet.0;134.87.0.0/16;134.87.128.0/18;16462;xe-1/0/6.2920;No;cr1.mgmt.vctr3
209;inet.0;142.231.0.0/16;142.231.1.48/29;271;Adjacent Router;No;cr1.mgmt.vctr3
210;inet.0;142.231.0.0/16;142.231.1.80/29;271;Adjacent Router;No;cr1.mgmt.vctr3
211;inet.0;142.231.0.0/16;142.231.1.100/30;271;Adjacent Router;No;cr1.mgmt.vctr3
212;inet.0;142.231.0.0/16;142.231.1.104/30;271;Adjacent Router;No;cr1.mgmt.vctr3
213;inet.0;142.231.0.0/16;142.231.1.108/31;271;Adjacent Router;No;cr1.mgmt.vctr3
214;inet.0;142.231.0.0/16;142.231.1.108/31;;Adjacent Router;No;cr1.mgmt.vctr3
215;inet.0;142.231.0.0/16;142.231.1.110/31;271;Adjacent Router;No;cr1.mgmt.vctr3
216;inet.0;142.231.0.0/16;142.231.1.120/31;271;Adjacent Router;No;cr1.mgmt.vctr3
217;inet.0;142.231.0.0/16;142.231.1.160/27;271;Adjacent Router;No;cr1.mgmt.vctr3
218;inet.0;142.231.0.0/16;142.231.2.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
219;inet.0;142.231.0.0/16;142.231.2.4/30;271;Adjacent Router;No;cr1.mgmt.vctr3
220;inet.0;142.231.0.0/16;142.231.2.12/30;271;Adjacent Router;No;cr1.mgmt.vctr3
221;inet.0;142.231.0.0/16;142.231.2.24/30;271;Adjacent Router;No;cr1.mgmt.vctr3
222;inet.0;142.231.0.0/16;142.231.2.224/27;271;Adjacent Router;No;cr1.mgmt.vctr3
223;inet.0;142.231.0.0/16;142.231.3.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
224;inet.0;142.231.0.0/16;142.231.6.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
225;inet.0;142.231.0.0/16;142.231.7.0/27;271;Adjacent Router;No;cr1.mgmt.vctr3
226;inet.0;142.231.0.0/16;142.231.7.0/27;;Adjacent Router;No;cr1.mgmt.vctr3
227;inet.0;142.231.0.0/16;142.231.20.0/24;393249;Adjacent Router;No;cr1.mgmt.vctr3
228;inet.0;142.231.0.0/16;142.231.20.0/24;;Adjacent Router;No;cr1.mgmt.vctr3
229;inet.0;142.231.0.0/16;142.231.32.0/20;393249;Adjacent Router;No;cr1.mgmt.vctr3
230;inet.0;142.231.0.0/16;142.231.64.0/19;393249;Adjacent Router;No;cr1.mgmt.vctr3
231;inet.0;142.231.0.0/16;142.231.109.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
232;inet.0;142.231.0.0/16;142.231.112.0/24;271;Adjacent Router;No;cr1.mgmt.vctr3
233;inet.2;142.231.0.0/16;142.231.1.48/29;271;Adjacent Router;No;cr1.mgmt.vctr3
234;inet.2;142.231.0.0/16;142.231.1.80/29;271;Adjacent Router;No;cr1.mgmt.vctr3
235;inet.2;142.231.0.0/16;142.231.1.108/31;271;Adjacent Router;No;cr1.mgmt.vctr3
236;inet.2;142.231.0.0/16;142.231.1.108/31;;Adjacent Router;No;cr1.mgmt.vctr3
237;inet.2;142.231.0.0/16;142.231.1.120/31;271;Adjacent Router;No;cr1.mgmt.vctr3
238;inet.2;142.231.0.0/16;142.231.1.160/27;271;Adjacent Router;No;cr1.mgmt.vctr3
239;inet.2;142.231.0.0/16;142.231.2.4/30;271;Adjacent Router;No;cr1.mgmt.vctr3
240;inet.2;142.231.0.0/16;142.231.2.12/30;271;Adjacent Router;No;cr1.mgmt.vctr3
