Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
150;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.222/31;;Adjacent Router;No;cr1.mgmt.kmlp8
151;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.224/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
152;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.224/31;;Adjacent Router;No;cr1.mgmt.kmlp8
153;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.226/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
154;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.228/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
155;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.230/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
156;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.232/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
157;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.240/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
158;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.242/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
159;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.242/31;;Adjacent Router;No;cr1.mgmt.kmlp8
160;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.244/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
161;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.246/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
162;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.248/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
163;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.30.250/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
164;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.32.0/19;16462;Adjacent Router;No;cr1.mgmt.kmlp8
165;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
166;TRANSIT-KMLP8.inet.0;134.87.0.0/16;134.87.128.0/18;16462;Adjacent Router;No;cr1.mgmt.kmlp8
167;IX-KMLP8.inet.0;134.87.0.0/16;134.87.0.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
168;IX-KMLP8.inet.0;134.87.0.0/16;134.87.0.254/32;;Adjacent Router;No;cr1.mgmt.kmlp8
169;IX-KMLP8.inet.0;134.87.0.0/16;134.87.2.20/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
170;IX-KMLP8.inet.0;134.87.0.0/16;134.87.2.28/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
171;IX-KMLP8.inet.0;134.87.0.0/16;134.87.2.128/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
172;IX-KMLP8.inet.0;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
173;IX-KMLP8.inet.0;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
174;IX-KMLP8.inet.0;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
175;IX-KMLP8.inet.0;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
176;IX-KMLP8.inet.0;134.87.0.0/16;134.87.32.0/19;16462;Adjacent Router;No;cr1.mgmt.kmlp8
177;IX-KMLP8.inet.0;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
178;IX-KMLP8.inet.0;134.87.0.0/16;134.87.128.0/18;16462;Adjacent Router;No;cr1.mgmt.kmlp8
179;inet.0;142.231.0.0/16;142.231.1.48/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
180;inet.0;142.231.0.0/16;142.231.1.80/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
181;inet.0;142.231.0.0/16;142.231.1.100/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
182;inet.0;142.231.0.0/16;142.231.1.100/30;;Adjacent Router;No;cr1.mgmt.kmlp8
183;inet.0;142.231.0.0/16;142.231.1.104/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
184;inet.0;142.231.0.0/16;142.231.1.104/30;;Adjacent Router;No;cr1.mgmt.kmlp8
185;inet.0;142.231.0.0/16;142.231.1.108/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
186;inet.0;142.231.0.0/16;142.231.1.110/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
187;inet.0;142.231.0.0/16;142.231.1.110/31;;Adjacent Router;No;cr1.mgmt.kmlp8
188;inet.0;142.231.0.0/16;142.231.1.120/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
189;inet.0;142.231.0.0/16;142.231.1.160/27;271;Adjacent Router;No;cr1.mgmt.kmlp8
190;inet.0;142.231.0.0/16;142.231.2.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
191;inet.0;142.231.0.0/16;142.231.2.4/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
192;inet.0;142.231.0.0/16;142.231.2.12/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
