Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
118;inet.2;134.87.0.0/16;134.87.2.202/31;271;Adjacent Router;No;cr1.mgmt.srry1
119;inet.2;134.87.0.0/16;134.87.2.228/31;271;Adjacent Router;No;cr1.mgmt.srry1
120;inet.2;134.87.0.0/16;134.87.2.230/31;271;Adjacent Router;No;cr1.mgmt.srry1
121;inet.2;134.87.0.0/16;134.87.2.236/30;;Adjacent Router;No;cr1.mgmt.srry1
122;inet.2;134.87.0.0/16;134.87.2.238/32;;Adjacent Router;Yes;cr1.mgmt.srry1
123;inet.2;134.87.0.0/16;134.87.2.240/30;271;Adjacent Router;No;cr1.mgmt.srry1
124;inet.2;134.87.0.0/16;134.87.2.244/31;271;rlt0.78;No;cr1.mgmt.srry1
125;inet.2;134.87.0.0/16;134.87.2.244/32;271;rlt0.78;Yes;cr1.mgmt.srry1
126;inet.2;134.87.0.0/16;134.87.2.246/31;271;Adjacent Router;No;cr1.mgmt.srry1
127;inet.2;134.87.0.0/16;134.87.2.248/31;271;Adjacent Router;No;cr1.mgmt.srry1
128;inet.2;134.87.0.0/16;134.87.2.250/31;271;xe-1/1/1.45;No;cr1.mgmt.srry1
129;inet.2;134.87.0.0/16;134.87.2.250/32;271;xe-1/1/1.45;Yes;cr1.mgmt.srry1
130;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
131;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.36/31;271;rlt0.76;No;cr1.mgmt.srry1
132;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.36/32;271;rlt0.76;Yes;cr1.mgmt.srry1
133;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.40/31;271;rlt0.84;No;cr1.mgmt.srry1
134;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.40/32;271;rlt0.84;Yes;cr1.mgmt.srry1
135;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.52/31;271;rlt0.52;No;cr1.mgmt.srry1
136;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.52/32;271;rlt0.52;Yes;cr1.mgmt.srry1
137;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.60/30;;Adjacent Router;No;cr1.mgmt.srry1
138;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.62/32;;Adjacent Router;Yes;cr1.mgmt.srry1
139;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.72/30;271;xe-3/2/4.155;No;cr1.mgmt.srry1
140;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.74/32;271;xe-3/2/4.155;Yes;cr1.mgmt.srry1
141;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.84/30;271;rlt0.116;No;cr1.mgmt.srry1
142;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.86/32;271;rlt0.116;Yes;cr1.mgmt.srry1
143;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.92/30;271;xe-3/0/6.909;No;cr1.mgmt.srry1
144;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.94/32;271;xe-3/0/6.909;Yes;cr1.mgmt.srry1
145;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.96/31;271;rlt0.170;No;cr1.mgmt.srry1
146;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.97/32;271;rlt0.170;Yes;cr1.mgmt.srry1
147;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.100/31;271;xe-1/1/1.166;No;cr1.mgmt.srry1
148;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.101/32;271;xe-1/1/1.166;Yes;cr1.mgmt.srry1
149;IX-SRRY1.inet.0;134.87.0.0/16;134.87.0.254/32;;Adjacent Router;No;cr1.mgmt.srry1
150;IX-SRRY1.inet.0;134.87.0.0/16;134.87.2.20/30;271;Adjacent Router;No;cr1.mgmt.srry1
151;IX-SRRY1.inet.0;134.87.0.0/16;134.87.2.28/30;271;Adjacent Router;No;cr1.mgmt.srry1
152;IX-SRRY1.inet.0;134.87.0.0/16;134.87.2.128/29;271;Adjacent Router;No;cr1.mgmt.srry1
153;IX-SRRY1.inet.0;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.srry1
154;IX-SRRY1.inet.0;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.srry1
155;IX-SRRY1.inet.0;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.srry1
156;IX-SRRY1.inet.0;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
157;IX-SRRY1.inet.0;134.87.0.0/16;134.87.32.0/19;16462;Adjacent Router;No;cr1.mgmt.srry1
158;IX-SRRY1.inet.0;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
159;IX-SRRY1.inet.0;134.87.0.0/16;134.87.128.0/18;16462;Adjacent Router;No;cr1.mgmt.srry1
160;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.0.0/16;271;Adjacent Router;No;cr1.mgmt.srry1
161;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.2.20/30;271;Adjacent Router;No;cr1.mgmt.srry1
